strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
A,KXBTC-26MAY3117-T63250,2026-05-31T21:00:00+00:00,above,63250.0,73782.14,168.0,0.01,0.7521,0.7421,50.0,False,-50.0,0.0,-50.0,-179111.0356
B,KXBTC-26MAY3117-T63250,2026-05-31T21:00:00+00:00,above,63250.0,73782.14,168.0,0.01,0.8231,0.8131,50.0,False,-50.0,0.0,-50.0,-178964.5356
AB,KXBTC-26MAY3117-T63250,2026-05-31T21:00:00+00:00,above,63250.0,73782.14,168.0,0.01,0.8054,0.7954,50.0,False,-50.0,0.0,-50.0,-178964.5356
A,KXBTC-26MAY3021-T64200,2026-05-31T01:00:00+00:00,above,64200.0,73941.0,168.0,0.01,0.9121,0.9021,50.0,False,-50.0,0.0,-50.0,-179161.0356
B,KXBTC-26MAY3021-T64200,2026-05-31T01:00:00+00:00,above,64200.0,73941.0,168.0,0.01,0.9121,0.9021,50.0,False,-50.0,0.0,-50.0,-179014.5356
AB,KXBTC-26MAY3021-T64200,2026-05-31T01:00:00+00:00,above,64200.0,73941.0,168.0,0.01,0.9121,0.9021,50.0,False,-50.0,0.0,-50.0,-179014.5356
A,KXBTC-26MAY3108-T82299.99,2026-05-31T12:00:00+00:00,above,82299.99,73806.4,168.0,0.01,0.2587,0.2487,50.0,False,-50.0,0.0,-50.0,-179211.0356
B,KXBTC-26MAY3108-T82299.99,2026-05-31T12:00:00+00:00,above,82299.99,73806.4,168.0,0.01,0.1908,0.1808,50.0,False,-50.0,0.0,-50.0,-179064.5356
AB,KXBTC-26MAY3108-T82299.99,2026-05-31T12:00:00+00:00,above,82299.99,73806.4,168.0,0.01,0.2078,0.1978,50.0,False,-50.0,0.0,-50.0,-179064.5356
A,KXBTC-26MAY3106-T63700,2026-05-31T10:00:00+00:00,above,63700.0,73791.02,168.0,0.01,0.7387,0.7287,50.0,False,-50.0,0.0,-50.0,-179261.0356
B,KXBTC-26MAY3106-T63700,2026-05-31T10:00:00+00:00,above,63700.0,73791.02,168.0,0.01,0.823,0.813,50.0,False,-50.0,0.0,-50.0,-179114.5356
AB,KXBTC-26MAY3106-T63700,2026-05-31T10:00:00+00:00,above,63700.0,73791.02,168.0,0.01,0.8019,0.7919,50.0,False,-50.0,0.0,-50.0,-179114.5356
A,KXBTC-26MAY3112-T63700,2026-05-31T16:00:00+00:00,above,63700.0,73426.01,168.0,0.01,0.7323,0.7223,50.0,False,-50.0,0.0,-50.0,-179311.0356
B,KXBTC-26MAY3112-T63700,2026-05-31T16:00:00+00:00,above,63700.0,73426.01,168.0,0.01,0.8221,0.8121,50.0,False,-50.0,0.0,-50.0,-179164.5356
AB,KXBTC-26MAY3112-T63700,2026-05-31T16:00:00+00:00,above,63700.0,73426.01,168.0,0.01,0.7996,0.7896,50.0,False,-50.0,0.0,-50.0,-179164.5356
A,KXBTC-26MAY3113-T82299.99,2026-05-31T17:00:00+00:00,above,82299.99,73612.54,168.0,0.01,0.2535,0.2435,50.0,False,-50.0,0.0,-50.0,-179361.0356
B,KXBTC-26MAY3113-T82299.99,2026-05-31T17:00:00+00:00,above,82299.99,73612.54,168.0,0.01,0.1892,0.1792,50.0,False,-50.0,0.0,-50.0,-179214.5356
AB,KXBTC-26MAY3113-T82299.99,2026-05-31T17:00:00+00:00,above,82299.99,73612.54,168.0,0.01,0.2053,0.1953,50.0,False,-50.0,0.0,-50.0,-179214.5356
A,KXBTC-26MAY3114-T63700,2026-05-31T18:00:00+00:00,above,63700.0,73492.8,168.0,0.01,0.7341,0.7241,50.0,False,-50.0,0.0,-50.0,-179411.0356
B,KXBTC-26MAY3114-T63700,2026-05-31T18:00:00+00:00,above,63700.0,73492.8,168.0,0.01,0.8206,0.8106,50.0,False,-50.0,0.0,-50.0,-179264.5356
AB,KXBTC-26MAY3114-T63700,2026-05-31T18:00:00+00:00,above,63700.0,73492.8,168.0,0.01,0.799,0.789,50.0,False,-50.0,0.0,-50.0,-179264.5356
A,KXBTC-26MAY3020-T64200,2026-05-31T00:00:00+00:00,above,64200.0,73915.0,168.0,0.01,0.9012,0.8912,50.0,False,-50.0,0.0,-50.0,-179461.0356
B,KXBTC-26MAY3020-T64200,2026-05-31T00:00:00+00:00,above,64200.0,73915.0,168.0,0.01,0.9012,0.8912,50.0,False,-50.0,0.0,-50.0,-179314.5356
AB,KXBTC-26MAY3020-T64200,2026-05-31T00:00:00+00:00,above,64200.0,73915.0,168.0,0.01,0.9012,0.8912,50.0,False,-50.0,0.0,-50.0,-179314.5356
A,KXBTC-26MAY3109-T82299.99,2026-05-31T13:00:00+00:00,above,82299.99,73762.82,168.0,0.01,0.2575,0.2475,50.0,False,-50.0,0.0,-50.0,-179511.0356
B,KXBTC-26MAY3109-T82299.99,2026-05-31T13:00:00+00:00,above,82299.99,73762.82,168.0,0.01,0.1919,0.1819,50.0,False,-50.0,0.0,-50.0,-179364.5356
AB,KXBTC-26MAY3109-T82299.99,2026-05-31T13:00:00+00:00,above,82299.99,73762.82,168.0,0.01,0.2083,0.1983,50.0,False,-50.0,0.0,-50.0,-179364.5356
A,KXBTC-26MAY3119-T82299.99,2026-05-31T23:00:00+00:00,above,82299.99,73575.17,168.0,0.01,0.1685,0.1585,50.0,False,-50.0,0.0,-50.0,-179561.0356
B,KXBTC-26MAY3119-T82299.99,2026-05-31T23:00:00+00:00,above,82299.99,73575.17,168.0,0.01,0.1685,0.1585,50.0,False,-50.0,0.0,-50.0,-179414.5356
AB,KXBTC-26MAY3119-T82299.99,2026-05-31T23:00:00+00:00,above,82299.99,73575.17,168.0,0.01,0.1685,0.1585,50.0,False,-50.0,0.0,-50.0,-179414.5356
A,KXBTC-26MAY3116-T82299.99,2026-05-31T20:00:00+00:00,above,82299.99,73637.13,168.0,0.01,0.254,0.244,50.0,False,-50.0,0.0,-50.0,-179611.0356
B,KXBTC-26MAY3116-T82299.99,2026-05-31T20:00:00+00:00,above,82299.99,73637.13,168.0,0.01,0.1905,0.1805,50.0,False,-50.0,0.0,-50.0,-179464.5356
AB,KXBTC-26MAY3116-T82299.99,2026-05-31T20:00:00+00:00,above,82299.99,73637.13,168.0,0.01,0.2064,0.1964,50.0,False,-50.0,0.0,-50.0,-179464.5356
A,KXBTC-26MAY3020-T82799.99,2026-05-31T00:00:00+00:00,above,82799.99,73915.0,168.0,0.01,0.1286,0.1186,50.0,False,-50.0,0.0,-50.0,-179661.0356
B,KXBTC-26MAY3020-T82799.99,2026-05-31T00:00:00+00:00,above,82799.99,73915.0,168.0,0.01,0.1286,0.1186,50.0,False,-50.0,0.0,-50.0,-179514.5356
AB,KXBTC-26MAY3020-T82799.99,2026-05-31T00:00:00+00:00,above,82799.99,73915.0,168.0,0.01,0.1286,0.1186,50.0,False,-50.0,0.0,-50.0,-179514.5356
A,KXBTC-26MAY3100-T64200,2026-05-31T04:00:00+00:00,above,64200.0,74054.0,168.0,0.01,0.7306,0.7206,50.0,False,-50.0,0.0,-50.0,-179711.0356
B,KXBTC-26MAY3100-T64200,2026-05-31T04:00:00+00:00,above,64200.0,74054.0,168.0,0.01,0.8235,0.8135,50.0,False,-50.0,0.0,-50.0,-179564.5356
AB,KXBTC-26MAY3100-T64200,2026-05-31T04:00:00+00:00,above,64200.0,74054.0,168.0,0.01,0.8003,0.7903,50.0,False,-50.0,0.0,-50.0,-179564.5356
A,KXBTC-26MAY3110-T82299.99,2026-05-31T14:00:00+00:00,above,82299.99,73494.65,168.0,0.01,0.1021,0.0921,50.0,False,-50.0,0.0,-50.0,-179761.0356
B,KXBTC-26MAY3110-T82299.99,2026-05-31T14:00:00+00:00,above,82299.99,73494.65,168.0,0.01,0.1021,0.0921,50.0,False,-50.0,0.0,-50.0,-179614.5356
AB,KXBTC-26MAY3110-T82299.99,2026-05-31T14:00:00+00:00,above,82299.99,73494.65,168.0,0.01,0.1021,0.0921,50.0,False,-50.0,0.0,-50.0,-179614.5356
A,KXBTC-26MAY3119-T63700,2026-05-31T23:00:00+00:00,above,63700.0,73575.17,168.0,0.01,0.8626,0.8526,50.0,False,-50.0,0.0,-50.0,-179811.0356
B,KXBTC-26MAY3119-T63700,2026-05-31T23:00:00+00:00,above,63700.0,73575.17,168.0,0.01,0.8626,0.8526,50.0,False,-50.0,0.0,-50.0,-179664.5356
AB,KXBTC-26MAY3119-T63700,2026-05-31T23:00:00+00:00,above,63700.0,73575.17,168.0,0.01,0.8626,0.8526,50.0,False,-50.0,0.0,-50.0,-179664.5356
A,KXBTC-26MAY3103-T63700,2026-05-31T07:00:00+00:00,above,63700.0,73752.83,168.0,0.01,0.974,0.964,50.0,False,-50.0,0.0,-50.0,-179861.0356
B,KXBTC-26MAY3103-T63700,2026-05-31T07:00:00+00:00,above,63700.0,73752.83,168.0,0.01,0.974,0.964,50.0,False,-50.0,0.0,-50.0,-179714.5356
AB,KXBTC-26MAY3103-T63700,2026-05-31T07:00:00+00:00,above,63700.0,73752.83,168.0,0.01,0.974,0.964,50.0,False,-50.0,0.0,-50.0,-179714.5356
A,KXBTC-26MAY3118-T82299.99,2026-05-31T22:00:00+00:00,above,82299.99,73836.61,168.0,0.01,0.1543,0.1443,50.0,False,-50.0,0.0,-50.0,-179911.0356
B,KXBTC-26MAY3118-T82299.99,2026-05-31T22:00:00+00:00,above,82299.99,73836.61,168.0,0.01,0.1543,0.1443,50.0,False,-50.0,0.0,-50.0,-179764.5356
AB,KXBTC-26MAY3118-T82299.99,2026-05-31T22:00:00+00:00,above,82299.99,73836.61,168.0,0.01,0.1543,0.1443,50.0,False,-50.0,0.0,-50.0,-179764.5356
A,KXBTC-26MAY3115-T82299.99,2026-05-31T19:00:00+00:00,above,82299.99,73442.49,168.0,0.01,0.2497,0.2397,50.0,False,-50.0,0.0,-50.0,-179961.0356
B,KXBTC-26MAY3115-T82299.99,2026-05-31T19:00:00+00:00,above,82299.99,73442.49,168.0,0.01,0.1888,0.1788,50.0,False,-50.0,0.0,-50.0,-179814.5356
AB,KXBTC-26MAY3115-T82299.99,2026-05-31T19:00:00+00:00,above,82299.99,73442.49,168.0,0.01,0.2041,0.1941,50.0,False,-50.0,0.0,-50.0,-179814.5356
A,KXBTC-26MAY3118-T63700,2026-05-31T22:00:00+00:00,above,63700.0,73836.61,168.0,0.01,0.8948,0.8848,50.0,False,-50.0,0.0,-50.0,-180011.0356
B,KXBTC-26MAY3118-T63700,2026-05-31T22:00:00+00:00,above,63700.0,73836.61,168.0,0.01,0.8948,0.8848,50.0,False,-50.0,0.0,-50.0,-179864.5356
AB,KXBTC-26MAY3118-T63700,2026-05-31T22:00:00+00:00,above,63700.0,73836.61,168.0,0.01,0.8948,0.8848,50.0,False,-50.0,0.0,-50.0,-179864.5356
A,KXBTC-26MAY3021-T82799.99,2026-05-31T01:00:00+00:00,above,82799.99,73941.0,168.0,0.01,0.12,0.11,50.0,False,-50.0,0.0,-50.0,-180061.0356
B,KXBTC-26MAY3021-T82799.99,2026-05-31T01:00:00+00:00,above,82799.99,73941.0,168.0,0.01,0.12,0.11,50.0,False,-50.0,0.0,-50.0,-179914.5356
AB,KXBTC-26MAY3021-T82799.99,2026-05-31T01:00:00+00:00,above,82799.99,73941.0,168.0,0.01,0.12,0.11,50.0,False,-50.0,0.0,-50.0,-179914.5356
A,KXBTC-26MAY3102-T63700,2026-05-31T06:00:00+00:00,above,63700.0,73942.3,168.0,0.01,0.9903,0.9803,50.0,False,-50.0,0.0,-50.0,-180111.0356
B,KXBTC-26MAY3102-T63700,2026-05-31T06:00:00+00:00,above,63700.0,73942.3,168.0,0.01,0.9903,0.9803,50.0,False,-50.0,0.0,-50.0,-179964.5356
AB,KXBTC-26MAY3102-T63700,2026-05-31T06:00:00+00:00,above,63700.0,73942.3,168.0,0.01,0.9903,0.9803,50.0,False,-50.0,0.0,-50.0,-179964.5356
A,KXBTC-26MAY3103-T82299.99,2026-05-31T07:00:00+00:00,above,82299.99,73752.83,168.0,0.01,0.0645,0.0545,50.0,False,-50.0,0.0,-50.0,-180161.0356
B,KXBTC-26MAY3103-T82299.99,2026-05-31T07:00:00+00:00,above,82299.99,73752.83,168.0,0.01,0.0645,0.0545,50.0,False,-50.0,0.0,-50.0,-180014.5356
AB,KXBTC-26MAY3103-T82299.99,2026-05-31T07:00:00+00:00,above,82299.99,73752.83,168.0,0.01,0.0645,0.0545,50.0,False,-50.0,0.0,-50.0,-180014.5356
A,KXBTC-26MAY3106-T82299.99,2026-05-31T10:00:00+00:00,above,82299.99,73791.02,168.0,0.01,0.2585,0.2485,50.0,False,-50.0,0.0,-50.0,-180211.0356
B,KXBTC-26MAY3106-T82299.99,2026-05-31T10:00:00+00:00,above,82299.99,73791.02,168.0,0.01,0.1893,0.1793,50.0,False,-50.0,0.0,-50.0,-180064.5356
AB,KXBTC-26MAY3106-T82299.99,2026-05-31T10:00:00+00:00,above,82299.99,73791.02,168.0,0.01,0.2066,0.1966,50.0,False,-50.0,0.0,-50.0,-180064.5356
A,KXBTC-26MAY3111-T63700,2026-05-31T15:00:00+00:00,above,63700.0,73542.76,168.0,0.01,0.7347,0.7247,50.0,False,-50.0,0.0,-50.0,-180261.0356
B,KXBTC-26MAY3111-T63700,2026-05-31T15:00:00+00:00,above,63700.0,73542.76,168.0,0.01,0.8225,0.8125,50.0,False,-50.0,0.0,-50.0,-180114.5356
AB,KXBTC-26MAY3111-T63700,2026-05-31T15:00:00+00:00,above,63700.0,73542.76,168.0,0.01,0.8006,0.7906,50.0,False,-50.0,0.0,-50.0,-180114.5356
A,KXBTC-26MAY3105-T63700,2026-05-31T09:00:00+00:00,above,63700.0,73733.38,168.0,0.01,0.7372,0.7272,50.0,False,-50.0,0.0,-50.0,-180311.0356
B,KXBTC-26MAY3105-T63700,2026-05-31T09:00:00+00:00,above,63700.0,73733.38,168.0,0.01,0.8231,0.8131,50.0,False,-50.0,0.0,-50.0,-180164.5356
AB,KXBTC-26MAY3105-T63700,2026-05-31T09:00:00+00:00,above,63700.0,73733.38,168.0,0.01,0.8016,0.7916,50.0,False,-50.0,0.0,-50.0,-180164.5356
A,KXBTC-26MAY3100-T82799.99,2026-05-31T04:00:00+00:00,above,82799.99,74054.0,168.0,0.01,0.2551,0.2451,50.0,False,-50.0,0.0,-50.0,-180361.0356
B,KXBTC-26MAY3100-T82799.99,2026-05-31T04:00:00+00:00,above,82799.99,74054.0,168.0,0.01,0.1855,0.1755,50.0,False,-50.0,0.0,-50.0,-180214.5356
AB,KXBTC-26MAY3100-T82799.99,2026-05-31T04:00:00+00:00,above,82799.99,74054.0,168.0,0.01,0.2029,0.1929,50.0,False,-50.0,0.0,-50.0,-180214.5356
A,KXBTC-26MAY3114-T82299.99,2026-05-31T18:00:00+00:00,above,82299.99,73492.8,168.0,0.01,0.2508,0.2408,50.0,False,-50.0,0.0,-50.0,-180411.0356
B,KXBTC-26MAY3114-T82299.99,2026-05-31T18:00:00+00:00,above,82299.99,73492.8,168.0,0.01,0.1891,0.1791,50.0,False,-50.0,0.0,-50.0,-180264.5356
AB,KXBTC-26MAY3114-T82299.99,2026-05-31T18:00:00+00:00,above,82299.99,73492.8,168.0,0.01,0.2045,0.1945,50.0,False,-50.0,0.0,-50.0,-180264.5356
A,KXBTC-26MAY3104-T82299.99,2026-05-31T08:00:00+00:00,above,82299.99,73835.14,168.0,0.01,0.0679,0.0579,50.0,False,-50.0,0.0,-50.0,-180461.0356
B,KXBTC-26MAY3104-T82299.99,2026-05-31T08:00:00+00:00,above,82299.99,73835.14,168.0,0.01,0.0679,0.0579,50.0,False,-50.0,0.0,-50.0,-180314.5356
AB,KXBTC-26MAY3104-T82299.99,2026-05-31T08:00:00+00:00,above,82299.99,73835.14,168.0,0.01,0.0679,0.0579,50.0,False,-50.0,0.0,-50.0,-180314.5356
A,KXBTC-26MAY3101-T82299.99,2026-05-31T05:00:00+00:00,above,82299.99,73947.01,168.0,0.01,0.2625,0.2525,50.0,False,-50.0,0.0,-50.0,-180511.0356
B,KXBTC-26MAY3101-T82299.99,2026-05-31T05:00:00+00:00,above,82299.99,73947.01,168.0,0.01,0.1879,0.1779,50.0,False,-50.0,0.0,-50.0,-180364.5356
AB,KXBTC-26MAY3101-T82299.99,2026-05-31T05:00:00+00:00,above,82299.99,73947.01,168.0,0.01,0.2065,0.1965,50.0,False,-50.0,0.0,-50.0,-180364.5356
A,KXBTC-26MAY3113-T63700,2026-05-31T17:00:00+00:00,above,63700.0,73612.54,168.0,0.01,0.7368,0.7268,50.0,False,-50.0,0.0,-50.0,-180561.0356
B,KXBTC-26MAY3113-T63700,2026-05-31T17:00:00+00:00,above,63700.0,73612.54,168.0,0.01,0.8213,0.8113,50.0,False,-50.0,0.0,-50.0,-180414.5356
AB,KXBTC-26MAY3113-T63700,2026-05-31T17:00:00+00:00,above,63700.0,73612.54,168.0,0.01,0.8002,0.7902,50.0,False,-50.0,0.0,-50.0,-180414.5356
A,KXBTC-26MAY3117-T82749.99,2026-05-31T21:00:00+00:00,above,82749.99,73782.14,168.0,0.01,0.2484,0.2384,50.0,False,-50.0,0.0,-50.0,-180611.0356
B,KXBTC-26MAY3117-T82749.99,2026-05-31T21:00:00+00:00,above,82749.99,73782.14,168.0,0.01,0.1878,0.1778,50.0,False,-50.0,0.0,-50.0,-180464.5356
AB,KXBTC-26MAY3117-T82749.99,2026-05-31T21:00:00+00:00,above,82749.99,73782.14,168.0,0.01,0.2029,0.1929,50.0,False,-50.0,0.0,-50.0,-180464.5356
A,KXBTC-26MAY3111-T82299.99,2026-05-31T15:00:00+00:00,above,82299.99,73542.76,168.0,0.01,0.2523,0.2423,50.0,False,-50.0,0.0,-50.0,-180661.0356
B,KXBTC-26MAY3111-T82299.99,2026-05-31T15:00:00+00:00,above,82299.99,73542.76,168.0,0.01,0.1869,0.1769,50.0,False,-50.0,0.0,-50.0,-180514.5356
AB,KXBTC-26MAY3111-T82299.99,2026-05-31T15:00:00+00:00,above,82299.99,73542.76,168.0,0.01,0.2032,0.1932,50.0,False,-50.0,0.0,-50.0,-180514.5356
A,KXBTC-26MAY3107-T63700,2026-05-31T11:00:00+00:00,above,63700.0,73818.71,168.0,0.01,0.7393,0.7293,50.0,False,-50.0,0.0,-50.0,-180711.0356
B,KXBTC-26MAY3107-T63700,2026-05-31T11:00:00+00:00,above,63700.0,73818.71,168.0,0.01,0.8226,0.8126,50.0,False,-50.0,0.0,-50.0,-180564.5356
AB,KXBTC-26MAY3107-T63700,2026-05-31T11:00:00+00:00,above,63700.0,73818.71,168.0,0.01,0.8018,0.7918,50.0,False,-50.0,0.0,-50.0,-180564.5356
A,KXBTC-26MAY3115-T63700,2026-05-31T19:00:00+00:00,above,63700.0,73442.49,168.0,0.01,0.733,0.723,50.0,False,-50.0,0.0,-50.0,-180761.0356
B,KXBTC-26MAY3115-T63700,2026-05-31T19:00:00+00:00,above,63700.0,73442.49,168.0,0.01,0.82,0.81,50.0,False,-50.0,0.0,-50.0,-180614.5356
AB,KXBTC-26MAY3115-T63700,2026-05-31T19:00:00+00:00,above,63700.0,73442.49,168.0,0.01,0.7982,0.7882,50.0,False,-50.0,0.0,-50.0,-180614.5356
A,KXBTC-26MAY3110-T63700,2026-05-31T14:00:00+00:00,above,63700.0,73494.65,168.0,0.01,0.9332,0.9232,50.0,False,-50.0,0.0,-50.0,-180811.0356
B,KXBTC-26MAY3110-T63700,2026-05-31T14:00:00+00:00,above,63700.0,73494.65,168.0,0.01,0.9332,0.9232,50.0,False,-50.0,0.0,-50.0,-180664.5356
AB,KXBTC-26MAY3110-T63700,2026-05-31T14:00:00+00:00,above,63700.0,73494.65,168.0,0.01,0.9332,0.9232,50.0,False,-50.0,0.0,-50.0,-180664.5356
A,KXBTC-26MAY3023-T64200,2026-05-31T03:00:00+00:00,above,64200.0,74032.06,168.0,0.01,0.73,0.72,50.0,False,-50.0,0.0,-50.0,-180861.0356
B,KXBTC-26MAY3023-T64200,2026-05-31T03:00:00+00:00,above,64200.0,74032.06,168.0,0.01,0.8242,0.8142,50.0,False,-50.0,0.0,-50.0,-180714.5356
AB,KXBTC-26MAY3023-T64200,2026-05-31T03:00:00+00:00,above,64200.0,74032.06,168.0,0.01,0.8007,0.7907,50.0,False,-50.0,0.0,-50.0,-180714.5356
A,KXBTC-26MAY3103-B82050,2026-05-31T07:00:00+00:00,below,82050.0,73752.83,168.0,0.01,0.9302,0.9202,50.0,False,-50.0,0.0,-50.0,-180911.0356
B,KXBTC-26MAY3103-B82050,2026-05-31T07:00:00+00:00,below,82050.0,73752.83,168.0,0.01,0.9302,0.9202,50.0,False,-50.0,0.0,-50.0,-180764.5356
AB,KXBTC-26MAY3103-B82050,2026-05-31T07:00:00+00:00,below,82050.0,73752.83,168.0,0.01,0.9302,0.9202,50.0,False,-50.0,0.0,-50.0,-180764.5356
A,KXBTC-26MAY3023-B67750,2026-05-31T03:00:00+00:00,below,67750.0,74032.06,168.0,0.01,0.3656,0.3556,50.0,False,-50.0,0.0,-50.0,-180961.0356
B,KXBTC-26MAY3023-B67750,2026-05-31T03:00:00+00:00,below,67750.0,74032.06,168.0,0.01,0.2046,0.1946,50.0,False,-50.0,0.0,-50.0,-180814.5356
AB,KXBTC-26MAY3023-B67750,2026-05-31T03:00:00+00:00,below,67750.0,74032.06,168.0,0.01,0.2448,0.2348,50.0,False,-50.0,0.0,-50.0,-180814.5356
A,KXBTC-26MAY3109-B82050,2026-05-31T13:00:00+00:00,below,82050.0,73762.82,168.0,0.01,0.7376,0.7276,50.0,False,-50.0,0.0,-50.0,-181011.0356
B,KXBTC-26MAY3109-B82050,2026-05-31T13:00:00+00:00,below,82050.0,73762.82,168.0,0.01,0.8064,0.7964,50.0,False,-50.0,0.0,-50.0,-180864.5356
AB,KXBTC-26MAY3109-B82050,2026-05-31T13:00:00+00:00,below,82050.0,73762.82,168.0,0.01,0.7892,0.7792,50.0,False,-50.0,0.0,-50.0,-180864.5356
A,KXBTC-26MAY3023-B66750,2026-05-31T03:00:00+00:00,below,66750.0,74032.06,168.0,0.01,0.338,0.328,50.0,False,-50.0,0.0,-50.0,-181061.0356
B,KXBTC-26MAY3023-B66750,2026-05-31T03:00:00+00:00,below,66750.0,74032.06,168.0,0.01,0.1907,0.1807,50.0,False,-50.0,0.0,-50.0,-180914.5356
AB,KXBTC-26MAY3023-B66750,2026-05-31T03:00:00+00:00,below,66750.0,74032.06,168.0,0.01,0.2275,0.2175,50.0,False,-50.0,0.0,-50.0,-180914.5356
A,KXBTC-26MAY3107-B81950,2026-05-31T11:00:00+00:00,below,81950.0,73818.71,168.0,0.01,0.7339,0.7239,50.0,False,-50.0,0.0,-50.0,-181111.0356
B,KXBTC-26MAY3107-B81950,2026-05-31T11:00:00+00:00,below,81950.0,73818.71,168.0,0.01,0.8077,0.7977,50.0,False,-50.0,0.0,-50.0,-180964.5356
AB,KXBTC-26MAY3107-B81950,2026-05-31T11:00:00+00:00,below,81950.0,73818.71,168.0,0.01,0.7892,0.7792,50.0,False,-50.0,0.0,-50.0,-180964.5356
A,KXBTC-26MAY3107-B66550,2026-05-31T11:00:00+00:00,below,66550.0,73818.71,168.0,0.01,0.3367,0.3267,50.0,False,-50.0,0.0,-50.0,-181161.0356
B,KXBTC-26MAY3107-B66550,2026-05-31T11:00:00+00:00,below,66550.0,73818.71,168.0,0.01,0.1964,0.1864,50.0,False,-50.0,0.0,-50.0,-181014.5356
AB,KXBTC-26MAY3107-B66550,2026-05-31T11:00:00+00:00,below,66550.0,73818.71,168.0,0.01,0.2314,0.2214,50.0,False,-50.0,0.0,-50.0,-181014.5356
A,KXBTC-26MAY3117-B71125,2026-05-31T21:00:00+00:00,below,71125.0,73782.14,168.0,0.01,0.4653,0.4553,50.0,False,-50.0,0.0,-50.0,-181211.0356
B,KXBTC-26MAY3117-B71125,2026-05-31T21:00:00+00:00,below,71125.0,73782.14,168.0,0.01,0.3622,0.3522,50.0,False,-50.0,0.0,-50.0,-181064.5356
AB,KXBTC-26MAY3117-B71125,2026-05-31T21:00:00+00:00,below,71125.0,73782.14,168.0,0.01,0.388,0.378,50.0,False,-50.0,0.0,-50.0,-181064.5356
A,KXBTC-26MAY3113-B64650,2026-05-31T17:00:00+00:00,below,64650.0,73612.54,168.0,0.01,0.2882,0.2782,50.0,False,-50.0,0.0,-50.0,-181261.0356
B,KXBTC-26MAY3113-B64650,2026-05-31T17:00:00+00:00,below,64650.0,73612.54,168.0,0.01,0.1831,0.1731,50.0,False,-50.0,0.0,-50.0,-181114.5356
AB,KXBTC-26MAY3113-B64650,2026-05-31T17:00:00+00:00,below,64650.0,73612.54,168.0,0.01,0.2094,0.1994,50.0,False,-50.0,0.0,-50.0,-181114.5356
A,KXBTC-26MAY3103-B80350,2026-05-31T07:00:00+00:00,below,80350.0,73752.83,168.0,0.01,0.8839,0.8739,50.0,False,-50.0,0.0,-50.0,-181311.0356
B,KXBTC-26MAY3103-B80350,2026-05-31T07:00:00+00:00,below,80350.0,73752.83,168.0,0.01,0.8839,0.8739,50.0,False,-50.0,0.0,-50.0,-181164.5356
AB,KXBTC-26MAY3103-B80350,2026-05-31T07:00:00+00:00,below,80350.0,73752.83,168.0,0.01,0.8839,0.8739,50.0,False,-50.0,0.0,-50.0,-181164.5356
A,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.5099,0.4199,50.0,False,-50.0,0.0,-50.0,-181361.0356
B,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.4411,0.3511,50.0,False,-50.0,0.0,-50.0,-181214.5356
AB,KXBTC-26MAY3100-B72950,2026-05-31T04:00:00+00:00,below,72950.0,74054.0,168.0,0.09,0.4583,0.3683,50.0,False,-50.0,0.0,-50.0,-181214.5356
A,KXBTC-26MAY3107-B73350,2026-05-31T11:00:00+00:00,below,73350.0,73818.71,168.0,0.01,0.5269,0.5169,50.0,False,-50.0,0.0,-50.0,-181411.0356
B,KXBTC-26MAY3107-B73350,2026-05-31T11:00:00+00:00,below,73350.0,73818.71,168.0,0.01,0.5014,0.4914,50.0,False,-50.0,0.0,-50.0,-181264.5356
AB,KXBTC-26MAY3107-B73350,2026-05-31T11:00:00+00:00,below,73350.0,73818.71,168.0,0.01,0.5078,0.4978,50.0,False,-50.0,0.0,-50.0,-181264.5356
A,KXBTC-26MAY3022-B81550,2026-05-31T02:00:00+00:00,below,81550.0,73982.76,168.0,0.01,0.7214,0.7114,50.0,False,-50.0,0.0,-50.0,-181461.0356
B,KXBTC-26MAY3022-B81550,2026-05-31T02:00:00+00:00,below,81550.0,73982.76,168.0,0.01,0.8085,0.7985,50.0,False,-50.0,0.0,-50.0,-181314.5356
AB,KXBTC-26MAY3022-B81550,2026-05-31T02:00:00+00:00,below,81550.0,73982.76,168.0,0.01,0.7867,0.7767,50.0,False,-50.0,0.0,-50.0,-181314.5356
A,KXBTC-26MAY3110-B67150,2026-05-31T14:00:00+00:00,below,67150.0,73494.65,168.0,0.01,0.1762,0.1662,50.0,False,-50.0,0.0,-50.0,-181511.0356
B,KXBTC-26MAY3110-B67150,2026-05-31T14:00:00+00:00,below,67150.0,73494.65,168.0,0.01,0.1762,0.1662,50.0,False,-50.0,0.0,-50.0,-181364.5356
AB,KXBTC-26MAY3110-B67150,2026-05-31T14:00:00+00:00,below,67150.0,73494.65,168.0,0.01,0.1762,0.1662,50.0,False,-50.0,0.0,-50.0,-181364.5356
A,KXBTC-26MAY3020-B65450,2026-05-31T00:00:00+00:00,below,65450.0,73915.0,168.0,0.01,0.1346,0.1246,50.0,False,-50.0,0.0,-50.0,-181561.0356
