strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
B,KXBTC-26APR1606-B72750,2026-04-16T10:00:00+00:00,below,72750.0,74325.74,168.0,0.76,0.4033,-0.3567,50.0,True,158.3333,11.0833,147.25,-322.045
AB,KXBTC-26APR1606-B72750,2026-04-16T10:00:00+00:00,below,72750.0,74325.74,168.0,0.76,0.4335,-0.3265,50.0,True,158.3333,11.0833,147.25,-322.045
A,KXBTC-26APR1714-B78450,2026-04-17T18:00:00+00:00,below,78450.0,77207.66,168.0,0.2,0.5776,0.3776,50.0,False,-50.0,0.0,-50.0,-422.045
B,KXBTC-26APR1714-B78450,2026-04-17T18:00:00+00:00,below,78450.0,77207.66,168.0,0.2,0.5246,0.3246,50.0,False,-50.0,0.0,-50.0,-372.045
AB,KXBTC-26APR1714-B78450,2026-04-17T18:00:00+00:00,below,78450.0,77207.66,168.0,0.2,0.5378,0.3378,50.0,False,-50.0,0.0,-50.0,-372.045
A,KXBTC-26APR1718-B78550,2026-04-17T22:00:00+00:00,below,78550.0,77321.96,168.0,0.14,0.5893,0.4493,50.0,False,-50.0,0.0,-50.0,-472.045
B,KXBTC-26APR1718-B78550,2026-04-17T22:00:00+00:00,below,78550.0,77321.96,168.0,0.14,0.5893,0.4493,50.0,False,-50.0,0.0,-50.0,-422.045
AB,KXBTC-26APR1718-B78550,2026-04-17T22:00:00+00:00,below,78550.0,77321.96,168.0,0.14,0.5893,0.4493,50.0,False,-50.0,0.0,-50.0,-422.045
A,KXBTC-26APR1622-B76050,2026-04-17T02:00:00+00:00,below,76050.0,74728.67,168.0,0.05,0.5797,0.5297,50.0,False,-50.0,0.0,-50.0,-522.045
B,KXBTC-26APR1622-B76050,2026-04-17T02:00:00+00:00,below,76050.0,74728.67,168.0,0.05,0.5722,0.5222,50.0,False,-50.0,0.0,-50.0,-472.045
AB,KXBTC-26APR1622-B76050,2026-04-17T02:00:00+00:00,below,76050.0,74728.67,168.0,0.05,0.5741,0.5241,50.0,False,-50.0,0.0,-50.0,-472.045
A,KXBTC-26APR1719-B77950,2026-04-17T23:00:00+00:00,below,77950.0,77098.01,168.0,0.14,0.5848,0.4448,50.0,False,-50.0,0.0,-50.0,-572.045
B,KXBTC-26APR1719-B77950,2026-04-17T23:00:00+00:00,below,77950.0,77098.01,168.0,0.14,0.5848,0.4448,50.0,False,-50.0,0.0,-50.0,-522.045
AB,KXBTC-26APR1719-B77950,2026-04-17T23:00:00+00:00,below,77950.0,77098.01,168.0,0.14,0.5848,0.4448,50.0,False,-50.0,0.0,-50.0,-522.045
A,KXBTC-26APR1709-B75950,2026-04-17T13:00:00+00:00,below,75950.0,77388.0,168.0,0.18,0.5276,0.3476,50.0,False,-50.0,0.0,-50.0,-622.045
B,KXBTC-26APR1709-B75950,2026-04-17T13:00:00+00:00,below,75950.0,77388.0,168.0,0.18,0.3822,0.2022,50.0,False,-50.0,0.0,-50.0,-572.045
AB,KXBTC-26APR1709-B75950,2026-04-17T13:00:00+00:00,below,75950.0,77388.0,168.0,0.18,0.4186,0.2386,50.0,False,-50.0,0.0,-50.0,-572.045
A,KXBTC-26APR1711-B76550,2026-04-17T15:00:00+00:00,below,76550.0,77843.27,168.0,0.14,0.5306,0.3906,50.0,False,-50.0,0.0,-50.0,-672.045
B,KXBTC-26APR1711-B76550,2026-04-17T15:00:00+00:00,below,76550.0,77843.27,168.0,0.14,0.3856,0.2456,50.0,False,-50.0,0.0,-50.0,-622.045
AB,KXBTC-26APR1711-B76550,2026-04-17T15:00:00+00:00,below,76550.0,77843.27,168.0,0.14,0.4218,0.2818,50.0,False,-50.0,0.0,-50.0,-622.045
A,KXBTC-26APR1622-B74950,2026-04-17T02:00:00+00:00,below,74950.0,74728.67,168.0,0.11,0.5589,0.4489,50.0,False,-50.0,0.0,-50.0,-722.045
B,KXBTC-26APR1622-B74950,2026-04-17T02:00:00+00:00,below,74950.0,74728.67,168.0,0.11,0.508,0.398,50.0,False,-50.0,0.0,-50.0,-672.045
AB,KXBTC-26APR1622-B74950,2026-04-17T02:00:00+00:00,below,74950.0,74728.67,168.0,0.11,0.5207,0.4107,50.0,False,-50.0,0.0,-50.0,-672.045
A,KXBTC-26APR1710-B77650,2026-04-17T14:00:00+00:00,below,77650.0,77987.99,168.0,0.05,0.5806,0.5306,50.0,False,-50.0,0.0,-50.0,-772.045
B,KXBTC-26APR1710-B77650,2026-04-17T14:00:00+00:00,below,77650.0,77987.99,168.0,0.05,0.5806,0.5306,50.0,False,-50.0,0.0,-50.0,-722.045
AB,KXBTC-26APR1710-B77650,2026-04-17T14:00:00+00:00,below,77650.0,77987.99,168.0,0.05,0.5806,0.5306,50.0,False,-50.0,0.0,-50.0,-722.045
A,KXBTC-26APR1703-B75250,2026-04-17T07:00:00+00:00,below,75250.0,75094.02,168.0,0.14,0.5675,0.4275,50.0,False,-50.0,0.0,-50.0,-822.045
B,KXBTC-26APR1703-B75250,2026-04-17T07:00:00+00:00,below,75250.0,75094.02,168.0,0.14,0.5675,0.4275,50.0,False,-50.0,0.0,-50.0,-772.045
AB,KXBTC-26APR1703-B75250,2026-04-17T07:00:00+00:00,below,75250.0,75094.02,168.0,0.14,0.5675,0.4275,50.0,False,-50.0,0.0,-50.0,-772.045
A,KXBTC-26APR1712-B79050,2026-04-17T16:00:00+00:00,below,79050.0,77907.27,168.0,0.14,0.5755,0.4355,50.0,False,-50.0,0.0,-50.0,-872.045
B,KXBTC-26APR1712-B79050,2026-04-17T16:00:00+00:00,below,79050.0,77907.27,168.0,0.14,0.5171,0.3771,50.0,False,-50.0,0.0,-50.0,-822.045
AB,KXBTC-26APR1712-B79050,2026-04-17T16:00:00+00:00,below,79050.0,77907.27,168.0,0.14,0.5317,0.3917,50.0,False,-50.0,0.0,-50.0,-822.045
A,KXBTC-26APR1623-B74950,2026-04-17T03:00:00+00:00,below,74950.0,74633.16,168.0,0.14,0.5607,0.4207,50.0,False,-50.0,0.0,-50.0,-922.045
B,KXBTC-26APR1623-B74950,2026-04-17T03:00:00+00:00,below,74950.0,74633.16,168.0,0.14,0.512,0.372,50.0,False,-50.0,0.0,-50.0,-872.045
AB,KXBTC-26APR1623-B74950,2026-04-17T03:00:00+00:00,below,74950.0,74633.16,168.0,0.14,0.5242,0.3842,50.0,False,-50.0,0.0,-50.0,-872.045
A,KXBTC-26APR1707-B74950,2026-04-17T11:00:00+00:00,below,74950.0,75622.58,168.0,0.14,0.5418,0.4018,50.0,False,-50.0,0.0,-50.0,-972.045
B,KXBTC-26APR1707-B74950,2026-04-17T11:00:00+00:00,below,74950.0,75622.58,168.0,0.14,0.4385,0.2985,50.0,False,-50.0,0.0,-50.0,-922.045
AB,KXBTC-26APR1707-B74950,2026-04-17T11:00:00+00:00,below,74950.0,75622.58,168.0,0.14,0.4644,0.3244,50.0,False,-50.0,0.0,-50.0,-922.045
A,KXBTC-26APR1711-B77550,2026-04-17T15:00:00+00:00,below,77550.0,77843.27,168.0,0.14,0.5493,0.4093,50.0,False,-50.0,0.0,-50.0,-1022.045
B,KXBTC-26APR1711-B77550,2026-04-17T15:00:00+00:00,below,77550.0,77843.27,168.0,0.14,0.4374,0.2974,50.0,False,-50.0,0.0,-50.0,-972.045
AB,KXBTC-26APR1711-B77550,2026-04-17T15:00:00+00:00,below,77550.0,77843.27,168.0,0.14,0.4654,0.3254,50.0,False,-50.0,0.0,-50.0,-972.045
A,KXBTC-26APR1810-B75850,2026-04-18T14:00:00+00:00,below,75850.0,76280.61,168.0,0.05,0.5233,0.4733,50.0,False,-50.0,0.0,-50.0,-1072.045
B,KXBTC-26APR1810-B75850,2026-04-18T14:00:00+00:00,below,75850.0,76280.61,168.0,0.05,0.5233,0.4733,50.0,False,-50.0,0.0,-50.0,-1022.045
AB,KXBTC-26APR1810-B75850,2026-04-18T14:00:00+00:00,below,75850.0,76280.61,168.0,0.05,0.5233,0.4733,50.0,False,-50.0,0.0,-50.0,-1022.045
A,KXBTC-26APR1723-B77450,2026-04-18T03:00:00+00:00,below,77450.0,77043.74,168.0,0.05,0.5623,0.5123,50.0,False,-50.0,0.0,-50.0,-1122.045
B,KXBTC-26APR1723-B77450,2026-04-18T03:00:00+00:00,below,77450.0,77043.74,168.0,0.05,0.478,0.428,50.0,False,-50.0,0.0,-50.0,-1072.045
AB,KXBTC-26APR1723-B77450,2026-04-18T03:00:00+00:00,below,77450.0,77043.74,168.0,0.05,0.4991,0.4491,50.0,False,-50.0,0.0,-50.0,-1072.045
A,KXBTC-26APR1809-B76150,2026-04-18T13:00:00+00:00,below,76150.0,76148.64,168.0,0.07,0.5548,0.4848,50.0,False,-50.0,0.0,-50.0,-1172.045
B,KXBTC-26APR1809-B76150,2026-04-18T13:00:00+00:00,below,76150.0,76148.64,168.0,0.07,0.4483,0.3783,50.0,False,-50.0,0.0,-50.0,-1122.045
AB,KXBTC-26APR1809-B76150,2026-04-18T13:00:00+00:00,below,76150.0,76148.64,168.0,0.07,0.4749,0.4049,50.0,False,-50.0,0.0,-50.0,-1122.045
A,KXBTC-26APR1721-B78650,2026-04-18T01:00:00+00:00,below,78650.0,77251.97,168.0,0.19,0.5908,0.4008,50.0,False,-50.0,0.0,-50.0,-1222.045
B,KXBTC-26APR1721-B78650,2026-04-18T01:00:00+00:00,below,78650.0,77251.97,168.0,0.19,0.5908,0.4008,50.0,False,-50.0,0.0,-50.0,-1172.045
AB,KXBTC-26APR1721-B78650,2026-04-18T01:00:00+00:00,below,78650.0,77251.97,168.0,0.19,0.5908,0.4008,50.0,False,-50.0,0.0,-50.0,-1172.045
A,KXBTC-26APR1721-B76450,2026-04-18T01:00:00+00:00,below,76450.0,77251.97,168.0,0.11,0.5599,0.4499,50.0,False,-50.0,0.0,-50.0,-1272.045
B,KXBTC-26APR1721-B76450,2026-04-18T01:00:00+00:00,below,76450.0,77251.97,168.0,0.11,0.5599,0.4499,50.0,False,-50.0,0.0,-50.0,-1222.045
AB,KXBTC-26APR1721-B76450,2026-04-18T01:00:00+00:00,below,76450.0,77251.97,168.0,0.11,0.5599,0.4499,50.0,False,-50.0,0.0,-50.0,-1222.045
A,KXBTC-26APR1722-B76750,2026-04-18T02:00:00+00:00,below,76750.0,77325.61,168.0,0.05,0.5441,0.4941,50.0,False,-50.0,0.0,-50.0,-1322.045
B,KXBTC-26APR1722-B76750,2026-04-18T02:00:00+00:00,below,76750.0,77325.61,168.0,0.05,0.422,0.372,50.0,False,-50.0,0.0,-50.0,-1272.045
AB,KXBTC-26APR1722-B76750,2026-04-18T02:00:00+00:00,below,76750.0,77325.61,168.0,0.05,0.4525,0.4025,50.0,False,-50.0,0.0,-50.0,-1272.045
A,KXBTC-26APR1814-B77250,2026-04-18T18:00:00+00:00,below,77250.0,75672.45,168.0,0.14,0.5842,0.4442,50.0,False,-50.0,0.0,-50.0,-1372.045
B,KXBTC-26APR1814-B77250,2026-04-18T18:00:00+00:00,below,77250.0,75672.45,168.0,0.14,0.5469,0.4069,50.0,False,-50.0,0.0,-50.0,-1322.045
AB,KXBTC-26APR1814-B77250,2026-04-18T18:00:00+00:00,below,77250.0,75672.45,168.0,0.14,0.5562,0.4162,50.0,False,-50.0,0.0,-50.0,-1322.045
A,KXBTC-26APR1805-B75550,2026-04-18T09:00:00+00:00,below,75550.0,76631.26,168.0,0.14,0.5344,0.3944,50.0,False,-50.0,0.0,-50.0,-1422.045
B,KXBTC-26APR1805-B75550,2026-04-18T09:00:00+00:00,below,75550.0,76631.26,168.0,0.14,0.3942,0.2542,50.0,False,-50.0,0.0,-50.0,-1372.045
AB,KXBTC-26APR1805-B75550,2026-04-18T09:00:00+00:00,below,75550.0,76631.26,168.0,0.14,0.4293,0.2893,50.0,False,-50.0,0.0,-50.0,-1372.045
A,KXBTC-26APR1723-B76350,2026-04-18T03:00:00+00:00,below,76350.0,77043.74,168.0,0.14,0.5418,0.4018,50.0,False,-50.0,0.0,-50.0,-1472.045
B,KXBTC-26APR1723-B76350,2026-04-18T03:00:00+00:00,below,76350.0,77043.74,168.0,0.14,0.4193,0.2793,50.0,False,-50.0,0.0,-50.0,-1422.045
AB,KXBTC-26APR1723-B76350,2026-04-18T03:00:00+00:00,below,76350.0,77043.74,168.0,0.14,0.4499,0.3099,50.0,False,-50.0,0.0,-50.0,-1422.045
A,KXBTC-26APR1805-B77750,2026-04-18T09:00:00+00:00,below,77750.0,76631.26,168.0,0.14,0.5755,0.4355,50.0,False,-50.0,0.0,-50.0,-1522.045
B,KXBTC-26APR1805-B77750,2026-04-18T09:00:00+00:00,below,77750.0,76631.26,168.0,0.14,0.5137,0.3737,50.0,False,-50.0,0.0,-50.0,-1472.045
AB,KXBTC-26APR1805-B77750,2026-04-18T09:00:00+00:00,below,77750.0,76631.26,168.0,0.14,0.5292,0.3892,50.0,False,-50.0,0.0,-50.0,-1472.045
A,KXBTC-26APR1907-B74950,2026-04-19T11:00:00+00:00,below,74950.0,75637.52,168.0,0.25,0.5417,0.2917,50.0,False,-50.0,0.0,-50.0,-1572.045
B,KXBTC-26APR1907-B74950,2026-04-19T11:00:00+00:00,below,74950.0,75637.52,168.0,0.25,0.4209,0.1709,50.0,False,-50.0,0.0,-50.0,-1522.045
AB,KXBTC-26APR1907-B74950,2026-04-19T11:00:00+00:00,below,74950.0,75637.52,168.0,0.25,0.4511,0.2011,50.0,False,-50.0,0.0,-50.0,-1522.045
A,KXBTC-26APR1918-B76250,2026-04-19T22:00:00+00:00,below,76250.0,74072.54,168.0,0.2,0.5952,0.3952,50.0,False,-50.0,0.0,-50.0,-1622.045
B,KXBTC-26APR1918-B76250,2026-04-19T22:00:00+00:00,below,76250.0,74072.54,168.0,0.2,0.5952,0.3952,50.0,False,-50.0,0.0,-50.0,-1572.045
AB,KXBTC-26APR1918-B76250,2026-04-19T22:00:00+00:00,below,76250.0,74072.54,168.0,0.2,0.5952,0.3952,50.0,False,-50.0,0.0,-50.0,-1572.045
A,KXBTC-26APR1911-B75950,2026-04-19T15:00:00+00:00,below,75950.0,75885.62,168.0,0.08,0.556,0.476,50.0,False,-50.0,0.0,-50.0,-1672.045
B,KXBTC-26APR1911-B75950,2026-04-19T15:00:00+00:00,below,75950.0,75885.62,168.0,0.08,0.4586,0.3786,50.0,False,-50.0,0.0,-50.0,-1622.045
AB,KXBTC-26APR1911-B75950,2026-04-19T15:00:00+00:00,below,75950.0,75885.62,168.0,0.08,0.4829,0.4029,50.0,False,-50.0,0.0,-50.0,-1622.045
A,KXBTC-26APR1919-B74650,2026-04-19T23:00:00+00:00,below,74650.0,73823.14,168.0,0.05,0.5653,0.5153,50.0,False,-50.0,0.0,-50.0,-1722.045
B,KXBTC-26APR1919-B74650,2026-04-19T23:00:00+00:00,below,74650.0,73823.14,168.0,0.05,0.5653,0.5153,50.0,False,-50.0,0.0,-50.0,-1672.045
AB,KXBTC-26APR1919-B74650,2026-04-19T23:00:00+00:00,below,74650.0,73823.14,168.0,0.05,0.5653,0.5153,50.0,False,-50.0,0.0,-50.0,-1672.045
A,KXBTC-26APR1919-B75350,2026-04-19T23:00:00+00:00,below,75350.0,73823.14,168.0,0.8,0.581,-0.219,50.0,True,200.0,14.0,186.0,-1536.045
B,KXBTC-26APR1919-B75350,2026-04-19T23:00:00+00:00,below,75350.0,73823.14,168.0,0.8,0.581,-0.219,50.0,True,200.0,14.0,186.0,-1486.045
AB,KXBTC-26APR1919-B75350,2026-04-19T23:00:00+00:00,below,75350.0,73823.14,168.0,0.8,0.581,-0.219,50.0,True,200.0,14.0,186.0,-1486.045
A,KXBTC-26APR1822-B76250,2026-04-19T02:00:00+00:00,below,76250.0,75523.86,168.0,0.05,0.5685,0.5185,50.0,False,-50.0,0.0,-50.0,-1586.045
B,KXBTC-26APR1822-B76250,2026-04-19T02:00:00+00:00,below,76250.0,75523.86,168.0,0.05,0.5081,0.4581,50.0,False,-50.0,0.0,-50.0,-1536.045
AB,KXBTC-26APR1822-B76250,2026-04-19T02:00:00+00:00,below,76250.0,75523.86,168.0,0.05,0.5232,0.4732,50.0,False,-50.0,0.0,-50.0,-1536.045
A,KXBTC-26APR1919-B74350,2026-04-19T23:00:00+00:00,below,74350.0,73823.14,168.0,0.8,0.5584,-0.2416,50.0,True,200.0,14.0,186.0,-1400.045
B,KXBTC-26APR1919-B74350,2026-04-19T23:00:00+00:00,below,74350.0,73823.14,168.0,0.8,0.5584,-0.2416,50.0,True,200.0,14.0,186.0,-1350.045
AB,KXBTC-26APR1919-B74350,2026-04-19T23:00:00+00:00,below,74350.0,73823.14,168.0,0.8,0.5584,-0.2416,50.0,True,200.0,14.0,186.0,-1350.045
A,KXBTC-26APR1913-B74850,2026-04-19T17:00:00+00:00,below,74850.0,74820.85,168.0,0.05,0.5554,0.5054,50.0,False,-50.0,0.0,-50.0,-1450.045
B,KXBTC-26APR1913-B74850,2026-04-19T17:00:00+00:00,below,74850.0,74820.85,168.0,0.05,0.4633,0.4133,50.0,False,-50.0,0.0,-50.0,-1400.045
AB,KXBTC-26APR1913-B74850,2026-04-19T17:00:00+00:00,below,74850.0,74820.85,168.0,0.05,0.4863,0.4363,50.0,False,-50.0,0.0,-50.0,-1400.045
A,KXBTC-26APR1821-B75350,2026-04-19T01:00:00+00:00,below,75350.0,75652.1,168.0,0.25,0.5157,0.2657,50.0,False,-50.0,0.0,-50.0,-1500.045
B,KXBTC-26APR1821-B75350,2026-04-19T01:00:00+00:00,below,75350.0,75652.1,168.0,0.25,0.5157,0.2657,50.0,False,-50.0,0.0,-50.0,-1450.045
AB,KXBTC-26APR1821-B75350,2026-04-19T01:00:00+00:00,below,75350.0,75652.1,168.0,0.25,0.5157,0.2657,50.0,False,-50.0,0.0,-50.0,-1450.045
A,KXBTC-26APR1918-B76550,2026-04-19T22:00:00+00:00,below,76550.0,74072.54,168.0,0.8,0.6018,-0.1982,50.0,True,200.0,14.0,186.0,-1314.045
B,KXBTC-26APR1918-B76550,2026-04-19T22:00:00+00:00,below,76550.0,74072.54,168.0,0.8,0.6018,-0.1982,50.0,True,200.0,14.0,186.0,-1264.045
AB,KXBTC-26APR1918-B76550,2026-04-19T22:00:00+00:00,below,76550.0,74072.54,168.0,0.8,0.6018,-0.1982,50.0,True,200.0,14.0,186.0,-1264.045
A,KXBTC-26APR1917-B73875,2026-04-19T21:00:00+00:00,below,73875.0,74457.97,168.0,0.06,0.5435,0.4835,50.0,False,-50.0,0.0,-50.0,-1364.045
B,KXBTC-26APR1917-B73875,2026-04-19T21:00:00+00:00,below,73875.0,74457.97,168.0,0.06,0.4376,0.3776,50.0,False,-50.0,0.0,-50.0,-1314.045
AB,KXBTC-26APR1917-B73875,2026-04-19T21:00:00+00:00,below,73875.0,74457.97,168.0,0.06,0.4641,0.4041,50.0,False,-50.0,0.0,-50.0,-1314.045
A,KXBTC-26APR1910-B76750,2026-04-19T14:00:00+00:00,below,76750.0,76064.95,168.0,0.8,0.5544,-0.2456,50.0,True,200.0,14.0,186.0,-1178.045
B,KXBTC-26APR1910-B76750,2026-04-19T14:00:00+00:00,below,76750.0,76064.95,168.0,0.8,0.5544,-0.2456,50.0,True,200.0,14.0,186.0,-1128.045
AB,KXBTC-26APR1910-B76750,2026-04-19T14:00:00+00:00,below,76750.0,76064.95,168.0,0.8,0.5544,-0.2456,50.0,True,200.0,14.0,186.0,-1128.045
A,KXBTC-26APR2016-B76050,2026-04-20T20:00:00+00:00,below,76050.0,76317.28,168.0,0.05,0.5488,0.4988,50.0,False,-50.0,0.0,-50.0,-1228.045
B,KXBTC-26APR2016-B76050,2026-04-20T20:00:00+00:00,below,76050.0,76317.28,168.0,0.05,0.4423,0.3923,50.0,False,-50.0,0.0,-50.0,-1178.045
AB,KXBTC-26APR2016-B76050,2026-04-20T20:00:00+00:00,below,76050.0,76317.28,168.0,0.05,0.4689,0.4189,50.0,False,-50.0,0.0,-50.0,-1178.045
A,KXBTC-26APR2012-B76450,2026-04-20T16:00:00+00:00,below,76450.0,75378.79,168.0,0.07,0.5746,0.5046,50.0,False,-50.0,0.0,-50.0,-1278.045
B,KXBTC-26APR2012-B76450,2026-04-20T16:00:00+00:00,below,76450.0,75378.79,168.0,0.07,0.5227,0.4527,50.0,False,-50.0,0.0,-50.0,-1228.045
AB,KXBTC-26APR2012-B76450,2026-04-20T16:00:00+00:00,below,76450.0,75378.79,168.0,0.07,0.5357,0.4657,50.0,False,-50.0,0.0,-50.0,-1228.045
A,KXBTC-26APR2012-B75450,2026-04-20T16:00:00+00:00,below,75450.0,75378.79,168.0,0.05,0.5556,0.5056,50.0,False,-50.0,0.0,-50.0,-1328.045
B,KXBTC-26APR2012-B75450,2026-04-20T16:00:00+00:00,below,75450.0,75378.79,168.0,0.05,0.4658,0.4158,50.0,False,-50.0,0.0,-50.0,-1278.045
AB,KXBTC-26APR2012-B75450,2026-04-20T16:00:00+00:00,below,75450.0,75378.79,168.0,0.05,0.4883,0.4383,50.0,False,-50.0,0.0,-50.0,-1278.045
A,KXBTC-26APR1920-B74450,2026-04-20T00:00:00+00:00,below,74450.0,74305.3,168.0,0.2,0.5545,0.3545,50.0,False,-50.0,0.0,-50.0,-1378.045
B,KXBTC-26APR1920-B74450,2026-04-20T00:00:00+00:00,below,74450.0,74305.3,168.0,0.2,0.5545,0.3545,50.0,False,-50.0,0.0,-50.0,-1328.045
AB,KXBTC-26APR1920-B74450,2026-04-20T00:00:00+00:00,below,74450.0,74305.3,168.0,0.2,0.5545,0.3545,50.0,False,-50.0,0.0,-50.0,-1328.045
A,KXBTC-26APR2012-B74250,2026-04-20T16:00:00+00:00,below,74250.0,75378.79,168.0,0.2,0.5322,0.3322,50.0,False,-50.0,0.0,-50.0,-1428.045
B,KXBTC-26APR2012-B74250,2026-04-20T16:00:00+00:00,below,74250.0,75378.79,168.0,0.2,0.4023,0.2023,50.0,False,-50.0,0.0,-50.0,-1378.045
AB,KXBTC-26APR2012-B74250,2026-04-20T16:00:00+00:00,below,74250.0,75378.79,168.0,0.2,0.4348,0.2348,50.0,False,-50.0,0.0,-50.0,-1378.045
A,KXBTC-26APR2013-B76050,2026-04-20T17:00:00+00:00,below,76050.0,75937.31,168.0,0.12,0.5562,0.4362,50.0,False,-50.0,0.0,-50.0,-1478.045
B,KXBTC-26APR2013-B76050,2026-04-20T17:00:00+00:00,below,76050.0,75937.31,168.0,0.12,0.4634,0.3434,50.0,False,-50.0,0.0,-50.0,-1428.045
AB,KXBTC-26APR2013-B76050,2026-04-20T17:00:00+00:00,below,76050.0,75937.31,168.0,0.12,0.4866,0.3666,50.0,False,-50.0,0.0,-50.0,-1428.045
A,KXBTC-26APR2004-B74250,2026-04-20T08:00:00+00:00,below,74250.0,74758.01,168.0,0.05,0.5474,0.4974,50.0,False,-50.0,0.0,-50.0,-1528.045
B,KXBTC-26APR2004-B74250,2026-04-20T08:00:00+00:00,below,74250.0,74758.01,168.0,0.05,0.5474,0.4974,50.0,False,-50.0,0.0,-50.0,-1478.045
AB,KXBTC-26APR2004-B74250,2026-04-20T08:00:00+00:00,below,74250.0,74758.01,168.0,0.05,0.5474,0.4974,50.0,False,-50.0,0.0,-50.0,-1478.045
A,KXBTC-26APR1920-B74350,2026-04-20T00:00:00+00:00,below,74350.0,74305.3,168.0,0.8,0.5524,-0.2476,50.0,True,200.0,14.0,186.0,-1342.045
B,KXBTC-26APR1920-B74350,2026-04-20T00:00:00+00:00,below,74350.0,74305.3,168.0,0.8,0.5524,-0.2476,50.0,True,200.0,14.0,186.0,-1292.045
AB,KXBTC-26APR1920-B74350,2026-04-20T00:00:00+00:00,below,74350.0,74305.3,168.0,0.8,0.5524,-0.2476,50.0,True,200.0,14.0,186.0,-1292.045
A,KXBTC-26APR2008-B75450,2026-04-20T12:00:00+00:00,below,75450.0,75322.87,168.0,0.19,0.557,0.367,50.0,False,-50.0,0.0,-50.0,-1392.045
B,KXBTC-26APR2008-B75450,2026-04-20T12:00:00+00:00,below,75450.0,75322.87,168.0,0.19,0.4778,0.2878,50.0,False,-50.0,0.0,-50.0,-1342.045
AB,KXBTC-26APR2008-B75450,2026-04-20T12:00:00+00:00,below,75450.0,75322.87,168.0,0.19,0.4976,0.3076,50.0,False,-50.0,0.0,-50.0,-1342.045
A,KXBTC-26APR1921-B73950,2026-04-20T01:00:00+00:00,below,73950.0,74621.43,168.0,0.16,0.5403,0.3803,50.0,False,-50.0,0.0,-50.0,-1442.045
B,KXBTC-26APR1921-B73950,2026-04-20T01:00:00+00:00,below,73950.0,74621.43,168.0,0.16,0.5403,0.3803,50.0,False,-50.0,0.0,-50.0,-1392.045
AB,KXBTC-26APR1921-B73950,2026-04-20T01:00:00+00:00,below,73950.0,74621.43,168.0,0.16,0.5403,0.3803,50.0,False,-50.0,0.0,-50.0,-1392.045
A,KXBTC-26APR2001-B74350,2026-04-20T05:00:00+00:00,below,74350.0,74298.45,168.0,0.14,0.5558,0.4158,50.0,False,-50.0,0.0,-50.0,-1492.045
B,KXBTC-26APR2001-B74350,2026-04-20T05:00:00+00:00,below,74350.0,74298.45,168.0,0.14,0.4771,0.3371,50.0,False,-50.0,0.0,-50.0,-1442.045
AB,KXBTC-26APR2001-B74350,2026-04-20T05:00:00+00:00,below,74350.0,74298.45,168.0,0.14,0.4968,0.3568,50.0,False,-50.0,0.0,-50.0,-1442.045
A,KXBTC-26APR2010-B75650,2026-04-20T14:00:00+00:00,below,75650.0,75071.84,168.0,0.05,0.5692,0.5192,50.0,False,-50.0,0.0,-50.0,-1542.045
B,KXBTC-26APR2010-B75650,2026-04-20T14:00:00+00:00,below,75650.0,75071.84,168.0,0.05,0.5692,0.5192,50.0,False,-50.0,0.0,-50.0,-1492.045
AB,KXBTC-26APR2010-B75650,2026-04-20T14:00:00+00:00,below,75650.0,75071.84,168.0,0.05,0.5692,0.5192,50.0,False,-50.0,0.0,-50.0,-1492.045
A,KXBTC-26APR2007-B75450,2026-04-20T11:00:00+00:00,below,75450.0,75223.96,168.0,0.05,0.559,0.509,50.0,False,-50.0,0.0,-50.0,-1592.045
B,KXBTC-26APR2007-B75450,2026-04-20T11:00:00+00:00,below,75450.0,75223.96,168.0,0.05,0.481,0.431,50.0,False,-50.0,0.0,-50.0,-1542.045
AB,KXBTC-26APR2007-B75450,2026-04-20T11:00:00+00:00,below,75450.0,75223.96,168.0,0.05,0.5005,0.4505,50.0,False,-50.0,0.0,-50.0,-1542.045
A,KXBTC-26APR2012-B75250,2026-04-20T16:00:00+00:00,below,75250.0,75378.79,168.0,0.05,0.5517,0.5017,50.0,False,-50.0,0.0,-50.0,-1642.045
B,KXBTC-26APR2012-B75250,2026-04-20T16:00:00+00:00,below,75250.0,75378.79,168.0,0.05,0.4549,0.4049,50.0,False,-50.0,0.0,-50.0,-1592.045
AB,KXBTC-26APR2012-B75250,2026-04-20T16:00:00+00:00,below,75250.0,75378.79,168.0,0.05,0.4791,0.4291,50.0,False,-50.0,0.0,-50.0,-1592.045
A,KXBTC-26APR2008-B75850,2026-04-20T12:00:00+00:00,below,75850.0,75322.87,168.0,0.14,0.5646,0.4246,50.0,False,-50.0,0.0,-50.0,-1692.045
B,KXBTC-26APR2008-B75850,2026-04-20T12:00:00+00:00,below,75850.0,75322.87,168.0,0.14,0.5003,0.3603,50.0,False,-50.0,0.0,-50.0,-1642.045
AB,KXBTC-26APR2008-B75850,2026-04-20T12:00:00+00:00,below,75850.0,75322.87,168.0,0.14,0.5163,0.3763,50.0,False,-50.0,0.0,-50.0,-1642.045
A,KXBTC-26APR2016-B76150,2026-04-20T20:00:00+00:00,below,76150.0,76317.28,168.0,0.13,0.5507,0.4207,50.0,False,-50.0,0.0,-50.0,-1742.045
